#,Date,Transact. No,Buyer,Seller,Qty,Rate,Amount
499,2021/01/31,2021013103024551,45,53,40,194.0,7760.0
501,2021/02/01,2021020103022725,39,32,250,208.0,52000.0
503,2021/02/01,2021020103022721,39,39,10,206.0,2060.0
505,2021/02/01,2021020103022717,39,51,100,204.0,20400.0
507,2021/02/01,2021020103021628,4,1,190,200.0,38000.0
509,2021/02/01,2021020103021387,52,32,50,204.0,10200.0
511,2021/02/01,2021020103019798,53,29,50,204.0,10200.0
513,2021/02/01,2021020103018554,39,26,10,202.0,2020.0
515,2021/02/01,2021020103017517,41,19,500,198.0,99000.0
517,2021/02/01,2021020103017075,39,52,1000,197.0,197000.0
519,2021/02/01,2021020103017071,39,18,100,197.0,19700.0
521,2021/02/01,2021020103017067,39,14,300,196.0,58800.0
523,2021/02/01,2021020103017063,39,59,2190,195.0,427050.0
525,2021/02/01,2021020103013126,19,39,300,194.0,58200.0
527,2021/02/01,2021020103011380,22,52,300,193.0,57900.0
529,2021/02/01,2021020103009261,39,52,100,193.0,19300.0
531,2021/02/01,2021020103007889,52,52,11142,193.0,2150406.0
533,2021/02/01,2021020103007885,14,52,50,194.0,9700.0
535,2021/02/01,2021020103007257,19,49,300,195.0,58500.0
537,2021/02/01,2021020103006318,51,48,233,193.0,44969.0
539,2021/02/01,2021020103005401,52,42,10,194.0,1940.0
541,2021/02/01,2021020103002714,41,41,35,193.0,6755.0
543,2021/01/31,2021013103026103,26,57,15,196.0,2940.0
545,2021/01/31,2021013103025247,43,25,100,195.0,19500.0
547,2021/01/31,2021013103024665,10,55,500,195.0,97500.0
549,2021/01/31,2021013103024550,33,53,400,194.0,77600.0
551,2021/02/01,2021020103022723,39,57,100,207.0,20700.0
553,2021/02/01,2021020103022719,39,1,190,205.0,38950.0
555,2021/02/01,2021020103022715,39,51,100,204.0,20400.0
557,2021/02/01,2021020103021564,5,1,30,200.0,6000.0
559,2021/02/01,2021020103020173,57,32,100,203.0,20300.0
561,2021/02/01,2021020103019421,53,29,50,204.0,10200.0
563,2021/02/01,2021020103017860,52,48,100,199.0,19900.0
565,2021/02/01,2021020103017372,6,32,10,198.0,1980.0
567,2021/02/01,2021020103017073,39,57,100,197.0,19700.0
569,2021/02/01,2021020103017069,39,52,500,197.0,98500.0
571,2021/02/01,2021020103017065,39,44,50,196.0,9800.0
573,2021/02/01,2021020103014516,21,39,250,194.0,48500.0
575,2021/02/01,2021020103011735,6,13,23,195.0,4485.0
577,2021/02/01,2021020103009358,17,52,1000,192.0,192000.0
579,2021/02/01,2021020103009259,42,52,150,194.0,29100.0
581,2021/02/01,2021020103007887,56,52,60,193.0,11580.0
583,2021/02/01,2021020103007804,28,49,1133,195.0,220935.0
585,2021/02/01,2021020103007118,38,6,200,194.0,38800.0
587,2021/02/01,2021020103006170,14,40,110,194.0,21340.0
589,2021/02/01,2021020103002910,51,38,10,194.0,1940.0
591,2021/02/01,2021020103002389,13,38,34,194.0,6596.0
593,2021/01/31,2021013103025833,39,57,10,196.0,1960.0
595,2021/01/31,2021013103024806,29,50,72,195.0,14040.0
597,2021/01/31,2021013103024552,52,53,2560,194.0,496640.0
599,2021/01/31,2021013103024548,52,53,100,194.0,19400.0
501,2021/01/31,2021013103024547,35,53,50,194.0,9700.0
503,2021/01/31,2021013103024543,49,53,800,194.0,155200.0
505,2021/01/31,2021013103023121,50,32,700,195.0,136500.0
507,2021/01/31,2021013103021646,19,57,500,196.0,98000.0
509,2021/01/31,2021013103020838,32,13,972,197.0,191484.0
511,2021/01/31,2021013103019354,20,10,45,196.0,8820.0
513,2021/01/31,2021013103018725,21,41,50,196.0,9800.0
515,2021/01/31,2021013103017375,28,28,23,196.0,4508.0
517,2021/01/31,2021013103016751,55,58,100,199.0,19900.0
519,2021/01/31,2021013103014546,28,32,10,196.0,1960.0
521,2021/01/31,2021013103013707,41,59,43,197.0,8471.0
523,2021/01/31,2021013103011140,22,40,18,198.0,3564.0
525,2021/01/31,2021013103009750,39,42,118,197.0,23246.0
527,2021/01/31,2021013103008349,21,29,285,199.0,56715.0
529,2021/01/31,2021013103007359,52,6,108,197.0,21276.0
531,2021/01/31,2021013103006938,39,29,500,199.0,99500.0
533,2021/01/31,2021013103006149,22,1,25,200.0,5000.0
535,2021/01/28,2021012803027775,29,34,50,203.0,10150.0
537,2021/01/28,2021012803026984,29,13,910,203.0,184730.0
539,2021/01/28,2021012803026628,37,29,10,203.0,2030.0
541,2021/01/28,2021012803025028,47,17,300,203.0,60900.0
543,2021/01/28,2021012803024249,55,19,32,204.0,6528.0
545,2021/01/28,2021012803022588,6,25,945,202.0,190890.0
547,2021/01/28,2021012803022584,28,25,755,203.0,153265.0
549,2021/01/28,2021012803021384,28,52,855,203.0,173565.0
551,2021/01/31,2021013103024546,3,53,400,194.0,77600.0
553,2021/01/31,2021013103024392,49,52,200,194.0,38800.0
555,2021/01/31,2021013103022618,50,58,300,195.0,58500.0
557,2021/01/31,2021013103021645,19,57,300,196.0,58800.0
559,2021/01/31,2021013103020837,32,56,28,197.0,5516.0
561,2021/01/31,2021013103018914,20,39,500,196.0,98000.0
563,2021/01/31,2021013103018724,58,41,320,196.0,62720.0
565,2021/01/31,2021013103017200,42,28,200,197.0,39400.0
567,2021/01/31,2021013103016064,5,40,180,198.0,35640.0
569,2021/01/31,2021013103014400,28,22,15,196.0,2940.0
571,2021/01/31,2021013103012529,41,45,57,197.0,11229.0
573,2021/01/31,2021013103010543,49,50,55,197.0,10835.0
575,2021/01/31,2021013103009062,54,50,30,199.0,5970.0
577,2021/01/31,2021013103007820,39,57,250,197.0,49250.0
579,2021/01/31,2021013103007197,21,29,65,199.0,12935.0
581,2021/01/31,2021013103006937,38,29,50,200.0,10000.0
583,2021/01/31,2021013103003703,52,49,27,200.0,5400.0
585,2021/01/28,2021012803027127,29,33,100,203.0,20300.0
587,2021/01/28,2021012803026970,36,48,200,204.0,40800.0
589,2021/01/28,2021012803025585,3,26,500,204.0,102000.0
591,2021/01/28,2021012803025027,29,17,600,203.0,121800.0
593,2021/01/28,2021012803023480,29,48,100,203.0,20300.0
595,2021/01/28,2021012803022587,37,25,1000,202.0,202000.0
597,2021/01/28,2021012803022193,28,48,200,203.0,40600.0
599,2021/01/28,2021012803020557,28,4,25,203.0,5075.0
601,2021/01/31,2021013103024545,28,53,400,194.0,77600.0
603,2021/01/31,2021013103023353,42,55,32,195.0,6240.0
605,2021/01/31,2021013103022276,21,57,10,196.0,1960.0
607,2021/01/31,2021013103021644,37,57,841,196.0,164836.0
609,2021/01/31,2021013103019477,37,48,159,196.0,31164.0
611,2021/01/31,2021013103018727,20,41,1279,196.0,250684.0
613,2021/01/31,2021013103018723,28,41,168,196.0,32928.0
615,2021/01/31,2021013103017199,5,28,777,197.0,153069.0
617,2021/01/31,2021013103015243,5,36,23,197.0,4531.0
619,2021/01/31,2021013103013830,28,59,262,196.0,51352.0
621,2021/01/31,2021013103012470,35,45,30,197.0,5910.0
623,2021/01/31,2021013103010475,43,45,100,197.0,19700.0
625,2021/01/31,2021013103008911,21,50,65,199.0,12935.0
627,2021/01/31,2021013103007361,39,6,132,197.0,26004.0
629,2021/01/31,2021013103007030,39,29,100,199.0,19900.0
631,2021/01/31,2021013103006151,38,1,150,200.0,30000.0
633,2021/01/31,2021013103003033,52,57,40,200.0,8000.0
635,2021/01/28,2021012803027126,36,33,100,203.0,20300.0
637,2021/01/28,2021012803026969,36,26,65,204.0,13260.0
639,2021/01/28,2021012803025341,48,26,300,204.0,61200.0
641,2021/01/28,2021012803024489,48,26,50,204.0,10200.0
643,2021/01/28,2021012803023243,29,1,300,203.0,60900.0
645,2021/01/28,2021012803022586,48,25,100,202.0,20200.0
647,2021/01/28,2021012803021908,49,19,18,204.0,3672.0
649,2021/01/28,2021012803020452,28,14,1120,203.0,227360.0
651,2021/01/31,2021013103024544,49,53,200,194.0,38800.0
653,2021/01/31,2021013103023122,42,32,268,195.0,52260.0
655,2021/01/31,2021013103021647,42,57,50,196.0,9800.0
657,2021/01/31,2021013103021402,58,13,10,197.0,1970.0
659,2021/01/31,2021013103019476,20,48,176,196.0,34496.0
661,2021/01/31,2021013103018726,43,41,100,196.0,19600.0
663,2021/01/31,2021013103018183,28,36,23,196.0,4508.0
665,2021/01/31,2021013103017142,5,58,30,199.0,5970.0
667,2021/01/31,2021013103015002,5,45,200,197.0,39400.0
669,2021/01/31,2021013103013708,49,59,250,197.0,49250.0
671,2021/01/31,2021013103012469,49,45,113,197.0,22261.0
673,2021/01/31,2021013103009751,49,42,82,197.0,16154.0
675,2021/01/31,2021013103008484,45,56,10,200.0,2000.0
677,2021/01/31,2021013103007360,48,6,120,197.0,23640.0
679,2021/01/31,2021013103006939,37,29,1000,199.0,199000.0
681,2021/01/31,2021013103006150,38,1,25,200.0,5000.0
683,2021/01/28,2021012803028405,28,6,50,204.0,10200.0
685,2021/01/28,2021012803027125,1,33,300,203.0,60900.0
687,2021/01/28,2021012803026629,29,29,90,203.0,18270.0
689,2021/01/28,2021012803025029,37,17,490,203.0,99470.0
691,2021/01/28,2021012803024250,55,26,85,204.0,17340.0
693,2021/01/28,2021012803023242,43,1,200,203.0,40600.0
695,2021/01/28,2021012803022585,17,25,200,203.0,40600.0
697,2021/01/28,2021012803021385,28,52,45,203.0,9135.0
699,2021/01/28,2021012803020376,38,14,50,203.0,10150.0
601,2021/01/28,2021012803020375,28,14,1000,203.0,203000.0
603,2021/01/28,2021012803020338,38,49,200,203.0,40600.0
605,2021/01/28,2021012803019385,49,19,31,204.0,6324.0
607,2021/01/28,2021012803018542,56,19,31,206.0,6386.0
609,2021/01/28,2021012803018055,56,52,51,206.0,10506.0
611,2021/01/28,2021012803017619,28,17,1000,203.0,203000.0
613,2021/01/28,2021012803017592,52,17,108,203.0,21924.0
615,2021/01/28,2021012803017588,41,17,10,204.0,2040.0
617,2021/01/28,2021012803017558,56,6,200,206.0,41200.0
619,2021/01/28,2021012803016248,42,28,400,203.0,81200.0
621,2021/01/28,2021012803015031,1,6,200,203.0,40600.0
623,2021/01/28,2021012803012267,37,57,179,203.0,36337.0
625,2021/01/28,2021012803011661,47,57,500,205.0,102500.0
627,2021/01/28,2021012803007072,37,34,469,204.0,95676.0
629,2021/01/28,2021012803005470,53,56,500,205.0,102500.0
631,2021/01/28,2021012803004152,52,54,100,205.0,20500.0
633,2021/01/27,2021012703020587,48,56,180,207.0,37260.0
635,2021/01/27,2021012703019933,38,6,100,208.0,20800.0
637,2021/01/27,2021012703018771,17,56,1306,208.0,271648.0
639,2021/01/27,2021012703018347,50,56,50,209.0,10450.0
641,2021/01/27,2021012703017580,22,45,11,209.0,2299.0
643,2021/01/27,2021012703017025,39,34,39,210.0,8190.0
645,2021/01/27,2021012703015960,49,41,20,212.0,4240.0
647,2021/01/27,2021012703015819,20,52,200,211.0,42200.0
649,2021/01/27,2021012703015815,20,52,200,210.0,42000.0
651,2021/01/28,2021012803020339,45,49,70,203.0,14210.0
653,2021/01/28,2021012803019390,49,52,51,204.0,10404.0
655,2021/01/28,2021012803018670,56,55,587,206.0,120922.0
657,2021/01/28,2021012803018358,13,49,80,207.0,16560.0
659,2021/01/28,2021012803017840,28,41,24,203.0,4872.0
661,2021/01/28,2021012803017593,39,17,200,203.0,40600.0
663,2021/01/28,2021012803017589,17,17,500,204.0,102000.0
665,2021/01/28,2021012803017559,56,48,400,206.0,82400.0
667,2021/01/28,2021012803016638,42,11,50,203.0,10150.0
669,2021/01/28,2021012803015897,1,34,21,203.0,4263.0
671,2021/01/28,2021012803012435,37,33,500,203.0,101500.0
673,2021/01/28,2021012803012264,37,57,21,204.0,4284.0
675,2021/01/28,2021012803007485,48,32,200,205.0,41000.0
677,2021/01/28,2021012803006011,48,39,450,205.0,92250.0
679,2021/01/28,2021012803005203,56,26,60,205.0,12300.0
681,2021/01/27,2021012703022304,39,6,100,208.0,20800.0
683,2021/01/27,2021012703020584,20,56,1210,207.0,250470.0
685,2021/01/27,2021012703019166,17,37,54,208.0,11232.0
687,2021/01/27,2021012703018750,38,56,871,209.0,182039.0
689,2021/01/27,2021012703017779,22,56,79,209.0,16511.0
691,2021/01/27,2021012703017217,39,45,10,210.0,2100.0
693,2021/01/27,2021012703016051,47,13,500,210.0,105000.0
695,2021/01/27,2021012703015820,20,20,39,211.0,8229.0
697,2021/01/27,2021012703015816,20,28,10,210.0,2100.0
699,2021/01/27,2021012703014692,17,29,65,208.0,13520.0
701,2021/01/28,2021012803020374,25,14,100,203.0,20300.0
703,2021/01/28,2021012803020337,28,49,630,203.0,127890.0
705,2021/01/28,2021012803019063,28,19,31,203.0,6293.0
707,2021/01/28,2021012803018360,13,53,20,207.0,4140.0
709,2021/01/28,2021012803018032,56,19,31,206.0,6386.0
711,2021/01/28,2021012803017595,28,17,265,203.0,53795.0
713,2021/01/28,2021012803017591,37,17,500,203.0,101500.0
715,2021/01/28,2021012803017583,41,17,50,204.0,10200.0
717,2021/01/28,2021012803017557,56,55,1000,206.0,206000.0
719,2021/01/28,2021012803016121,42,16,50,203.0,10150.0
721,2021/01/28,2021012803012503,1,17,79,203.0,16037.0
723,2021/01/28,2021012803012266,39,57,100,204.0,20400.0
725,2021/01/28,2021012803009837,59,21,500,205.0,102500.0
727,2021/01/28,2021012803007071,6,34,50,204.0,10200.0
729,2021/01/28,2021012803005469,53,26,190,205.0,38950.0
731,2021/01/28,2021012803001321,21,21,50,208.0,10400.0
733,2021/01/27,2021012703020586,48,56,500,207.0,103500.0
735,2021/01/27,2021012703019932,17,6,40,208.0,8320.0
737,2021/01/27,2021012703018770,17,56,65,208.0,13520.0
739,2021/01/27,2021012703017995,17,28,500,208.0,104000.0
741,2021/01/27,2021012703017372,22,28,310,209.0,64790.0
743,2021/01/27,2021012703017024,51,34,10,210.0,2100.0
745,2021/01/27,2021012703015822,20,41,93,212.0,19716.0
747,2021/01/27,2021012703015818,20,45,552,211.0,116472.0
749,2021/01/27,2021012703015814,20,52,160,210.0,33600.0
751,2021/01/28,2021012803020373,45,14,430,203.0,87290.0
753,2021/01/28,2021012803020302,28,17,50,203.0,10150.0
755,2021/01/28,2021012803018671,43,55,100,206.0,20600.0
757,2021/01/28,2021012803018359,13,26,100,207.0,20700.0
759,2021/01/28,2021012803017901,56,57,100,206.0,20600.0
761,2021/01/28,2021012803017594,42,17,200,203.0,40600.0
763,2021/01/28,2021012803017590,42,17,91,203.0,18473.0
765,2021/01/28,2021012803017560,56,57,900,206.0,185400.0
767,2021/01/28,2021012803017556,56,26,100,205.0,20500.0
769,2021/01/28,2021012803015898,42,34,29,203.0,5887.0
771,2021/01/28,2021012803012502,37,17,321,203.0,65163.0
773,2021/01/28,2021012803012265,39,57,200,204.0,40800.0
775,2021/01/28,2021012803008174,37,58,10,204.0,2040.0
777,2021/01/28,2021012803007070,28,34,71,204.0,14484.0
779,2021/01/28,2021012803005403,28,49,129,204.0,26316.0
781,2021/01/28,2021012803000904,59,45,60,212.0,12720.0
783,2021/01/27,2021012703020585,56,56,10,207.0,2070.0
785,2021/01/27,2021012703019766,17,48,100,208.0,20800.0
787,2021/01/27,2021012703018769,38,56,129,209.0,26961.0
789,2021/01/27,2021012703017869,17,52,100,208.0,20800.0
791,2021/01/27,2021012703017371,34,28,190,209.0,39710.0
793,2021/01/27,2021012703016277,22,45,100,211.0,21100.0
795,2021/01/27,2021012703015821,20,55,500,211.0,105500.0
797,2021/01/27,2021012703015817,20,25,246,210.0,51660.0
799,2021/01/27,2021012703015795,34,28,10,209.0,2090.0
701,2021/01/27,2021012703014690,49,52,50,210.0,10500.0
703,2021/01/27,2021012703014303,36,28,10,210.0,2100.0
705,2021/01/27,2021012703013497,11,49,200,210.0,42000.0
707,2021/01/27,2021012703013262,17,49,20,210.0,4200.0
709,2021/01/27,2021012703012276,20,52,500,211.0,105500.0
711,2021/01/27,2021012703011551,17,52,20,210.0,4200.0
713,2021/01/27,2021012703010762,56,14,83,211.0,17513.0
715,2021/01/27,2021012703010638,56,49,200,210.0,42000.0
717,2021/01/27,2021012703009461,17,45,2000,208.0,416000.0
719,2021/01/27,2021012703008791,51,44,951,211.0,200661.0
721,2021/01/27,2021012703008495,17,25,499,210.0,104790.0
723,2021/01/27,2021012703008231,49,45,40,209.0,8360.0
725,2021/01/27,2021012703007225,35,44,500,211.0,105500.0
727,2021/01/27,2021012703006369,20,59,200,212.0,42400.0
729,2021/01/27,2021012703006365,20,49,2000,212.0,424000.0
731,2021/01/27,2021012703005906,20,55,500,211.0,105500.0
733,2021/01/27,2021012703005902,20,50,150,210.0,31500.0
735,2021/01/27,2021012703004480,34,58,17,207.0,3519.0
737,2021/01/27,2021012703003356,39,22,286,208.0,59488.0
739,2021/01/27,2021012703002473,39,54,10,208.0,2080.0
741,2021/01/27,2021012703001241,41,33,50,204.0,10200.0
743,2021/01/26,2021012603026576,39,10,683,209.0,142747.0
745,2021/01/26,2021012603025449,49,10,100,211.0,21100.0
747,2021/01/26,2021012603024019,58,10,200,212.0,42400.0
749,2021/01/26,2021012603023876,44,13,89,211.0,18779.0
751,2021/01/27,2021012703014691,58,29,35,209.0,7315.0
753,2021/01/27,2021012703014304,36,52,300,210.0,63000.0
755,2021/01/27,2021012703013498,17,49,430,209.0,89870.0
757,2021/01/27,2021012703013263,6,49,100,210.0,21000.0
759,2021/01/27,2021012703012277,20,52,483,211.0,101913.0
761,2021/01/27,2021012703011594,17,52,480,210.0,100800.0
763,2021/01/27,2021012703010881,39,52,200,210.0,42000.0
765,2021/01/27,2021012703010759,56,44,517,211.0,109087.0
767,2021/01/27,2021012703009462,20,45,790,207.0,163530.0
769,2021/01/27,2021012703008841,17,38,200,209.0,41800.0
771,2021/01/27,2021012703008496,17,55,51,210.0,10710.0
773,2021/01/27,2021012703008232,20,45,500,209.0,104500.0
775,2021/01/27,2021012703007611,21,44,32,211.0,6752.0
777,2021/01/27,2021012703006435,20,52,528,214.0,112992.0
779,2021/01/27,2021012703006366,20,3,500,212.0,106000.0
781,2021/01/27,2021012703005907,20,44,1000,211.0,211000.0
783,2021/01/27,2021012703005903,20,28,500,210.0,105000.0
785,2021/01/27,2021012703004481,55,58,83,206.0,17098.0
787,2021/01/27,2021012703003357,39,29,50,208.0,10400.0
789,2021/01/27,2021012703003301,39,39,10,204.0,2040.0
791,2021/01/27,2021012703001242,38,33,50,204.0,10200.0
793,2021/01/26,2021012603027371,41,34,10,211.0,2110.0
795,2021/01/26,2021012603025450,3,10,300,211.0,63300.0
797,2021/01/26,2021012603024467,16,29,31,211.0,6541.0
799,2021/01/26,2021012603023877,45,13,100,211.0,21100.0
801,2021/01/27,2021012703014305,36,52,90,210.0,18900.0
803,2021/01/27,2021012703013499,29,49,100,209.0,20900.0
805,2021/01/27,2021012703013264,39,49,200,209.0,41800.0
807,2021/01/27,2021012703012995,56,52,17,211.0,3587.0
809,2021/01/27,2021012703012274,20,14,17,211.0,3587.0
811,2021/01/27,2021012703011397,58,45,20,210.0,4200.0
813,2021/01/27,2021012703010760,56,41,200,211.0,42200.0
815,2021/01/27,2021012703010262,17,58,500,208.0,104000.0
817,2021/01/27,2021012703009459,17,45,1340,209.0,280060.0
819,2021/01/27,2021012703008512,34,34,1,206.0,206.0
821,2021/01/27,2021012703008474,17,45,460,209.0,96140.0
823,2021/01/27,2021012703007688,55,34,50,210.0,10500.0
825,2021/01/27,2021012703006436,20,52,10,215.0,2150.0
827,2021/01/27,2021012703006367,20,41,2000,212.0,424000.0
829,2021/01/27,2021012703006363,20,55,500,212.0,106000.0
831,2021/01/27,2021012703005904,20,40,53,210.0,11130.0
833,2021/01/27,2021012703005383,54,46,15,207.0,3105.0
835,2021/01/27,2021012703003358,39,56,250,208.0,52000.0
837,2021/01/27,2021012703003354,39,54,190,208.0,39520.0
839,2021/01/27,2021012703002452,38,55,50,204.0,10200.0
841,2021/01/26,2021012603027374,19,45,30,210.0,6300.0
843,2021/01/26,2021012603026339,6,10,142,210.0,29820.0
845,2021/01/26,2021012603025192,16,59,75,211.0,15825.0
847,2021/01/26,2021012603023878,18,13,100,211.0,21100.0
849,2021/01/26,2021012603023223,19,10,250,212.0,53000.0
851,2021/01/27,2021012703014407,36,52,100,210.0,21000.0
853,2021/01/27,2021012703013500,17,49,1270,208.0,264160.0
855,2021/01/27,2021012703013265,17,49,570,209.0,119130.0
857,2021/01/27,2021012703012996,56,45,123,211.0,25953.0
859,2021/01/27,2021012703012275,20,52,500,211.0,105500.0
861,2021/01/27,2021012703011550,17,45,980,210.0,205800.0
863,2021/01/27,2021012703010761,56,49,100,211.0,21100.0
865,2021/01/27,2021012703010637,56,49,500,210.0,105000.0
867,2021/01/27,2021012703009460,20,45,1000,208.0,208000.0
869,2021/01/27,2021012703008790,51,55,49,210.0,10290.0
871,2021/01/27,2021012703008494,17,34,450,210.0,94500.0
873,2021/01/27,2021012703008072,35,34,500,210.0,105000.0
875,2021/01/27,2021012703006577,21,52,30,215.0,6450.0
877,2021/01/27,2021012703006368,20,41,108,212.0,22896.0
879,2021/01/27,2021012703006364,20,52,38,212.0,8056.0
881,2021/01/27,2021012703005905,20,45,100,210.0,21000.0
883,2021/01/27,2021012703005901,20,41,100,208.0,20800.0
885,2021/01/27,2021012703004025,42,28,30,210.0,6300.0
887,2021/01/27,2021012703003355,39,52,100,208.0,20800.0
889,2021/01/27,2021012703002472,39,17,50,207.0,10350.0
891,2021/01/27,2021012703000388,55,54,1000,208.0,208000.0
893,2021/01/26,2021012603026380,44,10,200,210.0,42000.0
895,2021/01/26,2021012603025448,16,10,683,211.0,144113.0
897,2021/01/26,2021012603023879,16,13,211,211.0,44521.0
899,2021/01/26,2021012603023626,32,10,1000,212.0,212000.0
801,2021/01/26,2021012603023175,44,50,25,211.0,5275.0
803,2021/01/26,2021012603022213,44,58,200,211.0,42200.0
805,2021/01/26,2021012603022164,46,57,10,211.0,2110.0
807,2021/01/26,2021012603020680,57,10,700,212.0,148400.0
809,2021/01/26,2021012603020462,59,58,40,211.0,8440.0
811,2021/01/26,2021012603018306,39,45,10,211.0,2110.0
813,2021/01/26,2021012603018219,11,59,1364,208.0,283712.0
815,2021/01/26,2021012603018215,57,59,370,209.0,77330.0
817,2021/01/26,2021012603017915,21,16,80,210.0,16800.0
819,2021/01/26,2021012603017295,38,34,140,211.0,29540.0
821,2021/01/26,2021012603017033,29,45,975,212.0,206700.0
823,2021/01/26,2021012603016652,29,14,50,213.0,10650.0
825,2021/01/26,2021012603016367,29,41,1000,212.0,212000.0
